step,threshold,score,prediction,true_label,frozen
474700,0.024463,0.000794,0,0,0
474800,0.017566,0.006442,0,0,0
474900,0.017496,0.000794,0,0,0
475000,0.017496,0.000803,0,0,0
475100,0.017496,0.000805,0,0,0
475200,0.01651,0.001688,0,0,0
475300,0.01651,0.001009,0,0,0
475400,0.017375,0.000932,0,0,0
475500,0.017375,0.000794,0,0,0
475600,0.017375,0.000889,0,0,0
475700,0.017496,0.001101,0,0,0
475800,0.017476,0.001092,0,0,0
475900,0.017496,0.000889,0,0,0
476000,0.017556,0.000817,0,0,0
476100,0.017557,0.001099,0,0,0
476200,0.017557,0.000805,0,0,0
476300,0.019463,0.001446,0,0,0
476400,0.019463,0.001434,0,0,0
476500,0.019463,0.0008,0,0,0
476600,0.019463,0.000794,0,0,0
476700,0.023539,0.001342,0,0,0
476800,0.023791,0.005146,0,0,0
476900,0.024427,0.000802,0,0,0
477000,0.024427,0.000805,0,0,0
477100,0.024319,0.00081,0,0,0
477200,0.026327,0.000805,0,0,0
477300,0.023539,0.052562,1,0,0
477400,0.023601,0.000794,0,0,0
477500,0.023539,0.000805,0,0,0
477600,0.018581,0.000889,0,0,0
477700,0.017496,0.000851,0,0,0
477800,0.017496,0.000805,0,0,0
477900,0.016518,0.000793,0,0,0
478000,0.017496,0.000805,0,0,0
478100,0.017496,0.000805,0,0,0
478200,0.017496,0.000805,0,0,0
478300,0.017496,0.000771,0,0,0
478400,0.016512,0.000805,0,0,0
478500,0.01651,0.000824,0,0,0
478600,0.016515,0.000867,0,0,0
478700,0.01651,0.001021,0,0,0
478800,0.014362,0.000805,0,0,0
478900,0.01509,0.000805,0,0,0
479000,0.01509,0.000932,0,0,0
479100,0.012325,0.000805,0,0,0
479200,0.01509,0.000801,0,0,0
479300,0.01509,0.000805,0,0,0
479400,0.01509,0.000885,0,0,0
479500,0.01509,0.001434,0,0,0
479600,0.01509,0.000805,0,0,0
479700,0.01509,0.00079,0,0,0
479800,0.01509,0.000805,0,0,0
479900,0.012322,0.000805,0,0,0
480000,0.012322,0.00088,0,0,0
480100,0.0148,0.000853,0,0,0
480200,0.016529,0.000805,0,0,0
480300,0.019436,0.000805,0,0,0
480400,0.026598,0.000805,0,0,0
480500,0.026598,0.000771,0,0,0
480600,0.026598,0.000816,0,0,0
480700,0.026598,0.000805,0,0,0
480800,0.021477,0.000794,0,0,0
480900,0.020873,0.000888,0,0,0
481000,0.016535,0.000794,0,0,0
481100,0.016529,0.000805,0,0,0
481200,0.019436,0.00083,0,0,0
481300,0.01843,0.001042,0,0,0
481400,0.01843,0.00096,0,0,0
481500,0.01843,0.000814,0,0,0
481600,0.01843,0.000805,0,0,0
481700,0.016529,0.000805,0,0,0
481800,0.014806,0.000795,0,0,0
481900,0.011048,0.000896,0,0,0
482000,0.011048,0.000805,0,0,0
482100,0.011048,0.001067,0,0,0
482200,0.009649,0.000896,0,0,0
482300,0.009645,0.000805,0,0,0
482400,0.009606,0.000896,0,0,0
482500,0.009606,0.000805,0,0,0
482600,0.009645,0.000805,0,0,0
482700,0.011048,0.000805,0,0,0
482800,0.01509,0.001215,0,0,0
482900,0.01509,0.001341,0,0,0
483000,0.013067,0.255105,1,0,0
483100,0.011392,0.000805,0,0,0
483200,0.011394,0.000805,0,0,0
483300,0.011392,0.000805,0,0,0
483400,0.011392,0.000797,0,0,0
483500,0.011392,0.000805,0,0,0
483600,0.011075,0.000803,0,0,0
483700,0.009645,0.000936,0,0,0
483800,0.009649,0.000805,0,0,0
483900,0.009645,0.000805,0,0,0
484000,0.009645,0.001455,0,0,0
484100,0.016961,0.000805,0,0,0
484200,0.016514,0.001663,0,0,0
484300,0.016961,0.000854,0,0,0
484400,0.016514,0.000805,0,0,0
484500,0.023542,0.000812,0,0,0
484600,0.0241,0.000805,0,0,0
484700,0.028922,0.000796,0,0,0
484800,0.028922,0.000794,0,0,0
484900,0.028922,0.000794,0,0,0
485000,0.028922,0.000949,0,0,0
485100,0.028922,0.000805,0,0,0
485200,0.016514,0.000991,0,0,0
485300,0.01651,0.000805,0,0,0
485400,0.010839,0.000805,0,0,0
485500,0.010839,0.000805,0,0,0
485600,0.010839,0.000805,0,0,0
485700,0.010839,0.000896,0,0,0
485800,0.010839,0.000805,0,0,0
485900,0.010839,0.000805,0,0,0
486000,0.010839,0.005135,0,0,0
486100,0.015003,0.00082,0,0,0
486200,0.01436,0.014354,0,0,0
486300,0.01436,0.000896,0,0,0
486400,0.015003,0.000877,0,0,0
486500,0.01651,0.000912,0,0,0
486600,0.01651,0.000805,0,0,0
486700,0.01651,0.000805,0,0,0
486800,0.016514,0.000805,0,0,0
486900,0.016514,0.000805,0,0,0
487000,0.024078,0.000942,0,0,0
487100,0.038078,0.000818,0,0,0
487200,0.042469,0.000805,0,0,0
487300,0.04247,0.00088,0,0,0
487400,0.04247,0.000805,0,0,0
487500,0.04247,0.002854,0,0,0
487600,0.04247,0.000794,0,0,0
487700,0.04247,0.000794,0,0,0
487800,0.04002,0.000805,0,0,0
487900,0.04247,0.000872,0,0,0
488000,0.04247,0.00087,0,0,0
488100,0.040967,0.000805,0,0,0
488200,0.040021,0.000805,0,0,0
488300,0.04002,0.000805,0,0,0
488400,0.040856,0.000942,0,0,0
488500,0.040967,0.002112,0,0,0
488600,0.040967,0.000805,0,0,0
488700,0.040967,0.000805,0,0,0
488800,0.040967,0.000794,0,0,0
488900,0.040967,0.000796,0,0,0
489000,0.04247,0.000805,0,0,0
489100,0.04002,0.000793,0,0,0
489200,0.04002,0.000794,0,0,0
489300,0.04002,0.000805,0,0,0
489400,0.042467,0.0008,0,0,0
489500,0.04002,0.000805,0,0,0
489600,0.040011,0.000805,0,0,0
489700,0.039295,0.000805,0,0,0
489800,0.039295,0.000794,0,0,0
489900,0.039295,0.001175,0,0,0
490000,0.039295,0.000805,0,0,0
490100,0.039295,0.000805,0,0,0
490200,0.039295,0.002959,0,0,0
490300,0.039295,0.000793,0,0,0
490400,0.039295,0.000794,0,0,0
490500,0.039295,0.000805,0,0,0
490600,0.039295,0.000805,0,0,0
490700,0.039295,0.000884,0,0,0
490800,0.039302,0.000889,0,0,0
490900,0.039302,0.000805,0,0,0
491000,0.039302,0.000896,0,0,0
491100,0.039295,0.000896,0,0,0
491200,0.039295,0.001009,0,0,0
491300,0.039295,0.003111,0,0,0
491400,0.039295,0.023536,0,0,0
491500,0.039295,0.001363,0,0,0
491600,0.039295,0.000805,0,0,0
491700,0.039295,0.000804,0,0,0
491800,0.039295,0.000794,0,0,0
491900,0.039295,0.001937,0,0,0
492000,0.038456,0.000805,0,0,0
492100,0.029595,0.00096,0,0,0
492200,0.014354,0.00082,0,0,0
492300,0.011277,0.000932,0,0,0
492400,0.010116,0.000805,0,0,0
492500,0.009659,0.000805,0,0,0
492600,0.009659,0.000814,0,0,0
492700,0.009659,0.000818,0,0,0
492800,0.011282,0.000818,0,0,0
492900,0.011282,0.000805,0,0,0
493000,0.014353,0.000794,0,0,0
493100,0.014354,0.000843,0,0,0
493200,0.014362,0.000785,0,0,0
493300,0.014362,0.000792,0,0,0
493400,0.014354,0.000796,0,0,0
493500,0.014354,0.000805,0,0,0
493600,0.014362,0.000805,0,0,0
493700,0.01687,0.000785,0,0,0
493800,0.021536,0.00532,0,0,0
493900,0.028922,0.001074,0,0,0
494000,0.028009,0.00079,0,0,0
494100,0.028028,0.000785,0,0,0
494200,0.028905,0.000805,0,0,0
494300,0.028922,0.000805,0,0,0
494400,0.02803,0.0008,0,0,0
494500,0.028019,0.001135,0,0,0
494600,0.028019,0.000805,0,0,0
494700,0.028922,0.000785,0,0,0
494800,0.028922,0.000896,0,0,0
494900,0.028028,0.000805,0,0,0
495000,0.028028,0.000805,0,0,0
495100,0.028028,0.000805,0,0,0
495200,0.028028,0.000821,0,0,0
495300,0.028028,0.000785,0,0,0
495400,0.028019,0.000821,0,0,0
495500,0.023581,0.000794,0,0,0
495600,0.023581,0.000785,0,0,0
495700,0.023536,0.000804,0,0,0
495800,0.022727,0.000805,0,0,0
495900,0.015257,0.000934,0,0,0
496000,0.015257,0.000805,0,0,0
496100,0.015257,0.000889,0,0,0
496200,0.014365,0.000805,0,0,0
496300,0.014618,0.001342,0,0,0
496400,0.01496,0.000805,0,0,0
496500,0.010849,0.000805,0,0,0
496600,0.017548,0.000799,0,0,0
496700,0.022731,0.000794,0,0,0
496800,0.022734,0.001094,0,0,0
496900,0.028028,0.005841,0,0,0
497000,0.028922,0.000805,0,0,0
497100,0.028922,0.000804,0,0,0
497200,0.031272,0.000805,0,0,0
497300,0.031228,0.000794,0,0,0
497400,0.031227,0.000794,0,0,0
497500,0.031227,0.000915,0,0,0
497600,0.031227,0.000805,0,0,0
497700,0.031227,0.000792,0,0,0
497800,0.028923,0.000805,0,0,0
497900,0.031227,0.001179,0,0,0
498000,0.017566,0.000879,0,0,0
498100,0.017564,0.000805,0,0,0
498200,0.011502,0.000805,0,0,0
498300,0.011502,0.000805,0,0,0
498400,0.011502,0.000805,0,0,0
498500,0.011502,0.000805,0,0,0
498600,0.010722,0.000816,0,0,0
498700,0.009659,0.001061,0,0,0
498800,0.008279,0.000805,0,0,0
498900,0.007503,0.002963,0,0,0
499000,0.007073,0.000912,0,0,0
499100,0.007499,0.000805,0,0,0
499200,0.00708,0.000805,0,0,0
499300,0.006276,0.000805,0,0,0
499400,0.006443,0.000915,0,0,0
499500,0.007819,0.000883,0,0,0
499600,0.009752,0.000805,0,0,0
499700,0.009659,0.001183,0,0,0
499800,0.009729,0.006488,0,0,0
499900,0.009752,0.000805,0,0,0
500000,0.014637,0.000805,0,0,0
500100,0.024328,0.001209,0,0,0
500200,0.02717,0.000805,0,0,0
500300,0.031255,0.001113,0,0,0
500400,0.035783,0.001016,0,0,0
500500,0.037052,0.000802,0,0,0
500600,0.037052,0.000805,0,0,0
500700,0.037052,0.000805,0,0,0
500800,0.037052,0.000805,0,0,0
500900,0.037052,0.000792,0,0,0
501000,0.037052,0.000794,0,0,0
501100,0.037052,0.000882,0,1,0
501200,0.037052,0.000805,0,0,0
501300,0.037052,0.002283,0,0,0
501400,0.035784,0.000818,0,0,0
501500,0.035784,0.000805,0,0,0
501600,0.02717,0.000896,0,0,0
501700,0.026944,0.002824,0,0,0
501800,0.026944,0.001946,0,0,0
501900,0.023104,0.001241,0,0,0
502000,0.019626,0.000805,0,0,0
502100,0.021978,0.000961,0,0,0
502200,0.016531,0.000794,0,0,0
502300,0.015472,0.000922,0,0,0
502400,0.015471,0.000805,0,0,0
502500,0.015471,0.000794,0,0,0
502600,0.016529,0.000805,0,0,0
502700,0.018452,0.00103,0,0,0
502800,0.023104,0.000842,0,0,0
502900,0.019002,0.002854,0,0,0
503000,0.019002,0.00079,0,0,0
503100,0.019002,0.001045,0,0,0
503200,0.019002,0.0008,0,0,0
503300,0.021836,0.00079,0,0,0
503400,0.021978,0.000932,0,0,0
503500,0.024318,0.000805,0,0,0
503600,0.023104,0.000805,0,0,0
503700,0.024318,0.000805,0,0,0
503800,0.023115,0.000794,0,0,0
503900,0.019623,0.001632,0,0,0
504000,0.021978,0.000805,0,0,0
504100,0.024318,0.000877,0,0,0
504200,0.024328,0.000805,0,0,0
504300,0.025309,0.000805,0,0,0
504400,0.02433,0.000805,0,0,0
504500,0.02226,0.001633,0,0,0
504600,0.015996,0.000794,0,0,0
504700,0.015996,0.00694,0,0,0
504800,0.025308,0.001089,0,0,0
504900,0.032248,0.000805,0,0,0
505000,0.027177,0.000805,0,0,0
505100,0.015996,0.000794,0,0,0
505200,0.010123,0.001608,0,0,0
505300,0.009849,0.000879,0,0,0
505400,0.009794,0.000876,0,0,0
505500,0.009509,0.000805,0,0,0
505600,0.009509,0.000805,0,0,0
505700,0.009509,0.000761,0,0,0
505800,0.009509,0.000805,0,0,0
505900,0.009792,0.002959,0,0,0
506000,0.009792,0.000805,0,0,0
506100,0.009792,0.001224,0,0,0
506200,0.009792,0.001771,0,0,0
506300,0.009794,0.000805,0,0,0
506400,0.009794,0.000805,0,0,0
506500,0.009972,0.000792,0,0,0
506600,0.009509,0.000805,0,0,0
506700,0.009792,0.000805,0,0,0
506800,0.009792,0.000805,0,0,0
506900,0.012291,0.000814,0,0,0
507000,0.012611,0.028019,1,0,0
507100,0.028,0.000805,0,0,0
507200,0.028925,0.000805,0,0,0
507300,0.029206,0.000971,0,0,0
507400,0.029206,0.000818,0,0,0
507500,0.029206,0.000848,0,0,0
507600,0.028925,0.000879,0,0,0
507700,0.028922,0.0008,0,0,0
507800,0.020362,0.000819,0,0,0
507900,0.024053,0.000932,0,0,0
508000,0.028922,0.000912,0,0,0
508100,0.028922,0.000805,0,0,0
508200,0.028922,0.000805,0,0,0
508300,0.02808,0.000823,0,0,0
508400,0.028028,0.000805,0,0,0
508500,0.023841,0.000805,0,0,0
508600,0.023841,0.003017,0,0,0
508700,0.020397,0.001468,0,0,0
508800,0.020397,0.002284,0,1,0
508900,0.020362,0.001113,0,0,0
509000,0.024112,0.019885,0,0,0
509100,0.024058,0.000805,0,0,0
509200,0.024058,0.000805,0,0,0
509300,0.023841,0.000805,0,0,0
509400,0.023841,0.001248,0,0,0
509500,0.024316,0.000797,0,0,0
509600,0.024318,0.000805,0,0,0
509700,0.024318,0.000805,0,0,0
509800,0.020362,0.000794,0,0,0
509900,0.016531,0.000872,0,0,0
510000,0.01651,0.012327,0,0,0
510100,0.01651,0.000805,0,0,0
510200,0.01651,0.000915,0,0,0
510300,0.01651,0.000888,0,0,0
510400,0.019599,0.000786,0,0,0
510500,0.019599,0.000886,0,0,0
510600,0.019599,0.000805,0,0,0
510700,0.019602,0.000794,0,0,0
510800,0.019602,0.000805,0,0,0
510900,0.019602,0.000861,0,0,0
511000,0.019602,0.000821,0,0,0
511100,0.019602,0.000792,0,0,0
511200,0.019602,0.0008,0,0,0
511300,0.019599,0.000805,0,0,0
511400,0.019599,0.002539,0,0,0
511500,0.01989,0.000805,0,0,0
511600,0.01989,0.000805,0,0,0
511700,0.01989,0.000805,0,0,0
511800,0.01989,0.000805,0,0,0
511900,0.016517,0.000807,0,0,0
512000,0.01651,0.000912,0,0,0
512100,0.012308,0.000792,0,0,0
512200,0.012346,0.000805,0,0,0
512300,0.012319,0.000881,0,0,0
512400,0.014208,0.000794,0,0,0
512500,0.014208,0.000805,0,0,0
512600,0.014208,0.000805,0,0,0
512700,0.011546,0.000805,0,0,0
512800,0.014322,0.004682,0,0,0
512900,0.014155,0.000875,0,0,0
513000,0.014239,0.000805,0,0,0
513100,0.014354,0.000805,0,0,0
513200,0.014358,0.013662,0,0,0
513300,0.014354,0.000805,0,0,0
513400,0.015843,0.002995,0,0,0
513500,0.01436,0.000805,0,0,0
513600,0.014997,0.000794,0,0,0
513700,0.014368,0.001203,0,0,0
513800,0.014368,0.000805,0,0,0
513900,0.014354,0.000805,0,0,0
514000,0.013082,0.00087,0,0,0
514100,0.012333,0.000794,0,0,0
514200,0.011546,0.000805,0,0,0
514300,0.012915,0.000794,0,0,0
514400,0.012333,0.000805,0,0,0
514500,0.011293,0.000915,0,0,0
514600,0.010428,0.000805,0,0,0
514700,0.010426,0.000982,0,0,0
514800,0.011286,0.067496,1,0,0
514900,0.011066,0.000816,0,0,0
515000,0.011375,0.002401,0,0,0
515100,0.011286,0.000805,0,0,0
515200,0.011387,0.004478,0,0,0
515300,0.011542,0.000805,0,0,0
515400,0.01195,0.000803,0,0,0
515500,0.015673,0.003196,0,0,0
515600,0.037302,0.000805,0,0,0
515700,0.038173,0.000805,0,0,0
515800,0.044766,0.000805,0,0,0
515900,0.047926,0.000805,0,0,0
516000,0.047972,0.00079,0,0,0
516100,0.047972,0.001711,0,0,0
516200,0.047972,0.000917,0,0,0
516300,0.047972,0.000857,0,0,0
516400,0.047972,0.000805,0,0,0
516500,0.047993,0.000816,0,0,0
516600,0.047993,0.003076,0,0,0
516700,0.047993,0.00079,0,0,0
516800,0.047993,0.000805,0,0,0
516900,0.047993,0.000791,0,0,0
517000,0.054673,0.000882,0,1,0
517100,0.054685,0.00105,0,0,0
517200,0.047993,0.000794,0,0,0
517300,0.047993,0.000805,0,0,0
517400,0.053551,0.00079,0,0,0
517500,0.054674,0.000794,0,0,0
517600,0.054674,0.000805,0,0,0
517700,0.054685,0.001772,0,0,0
517800,0.053088,0.000805,0,0,0
517900,0.048794,0.000792,0,0,0
518000,0.047926,0.000805,0,0,0
518100,0.047904,0.000805,0,0,0
518200,0.043274,0.000848,0,0,0
518300,0.043239,0.000805,0,0,0
518400,0.043056,0.001301,0,0,0
518500,0.043239,0.000794,0,0,0
518600,0.042478,0.000805,0,0,0
518700,0.042478,0.000805,0,0,0
518800,0.042478,0.000805,0,0,0
518900,0.042478,0.00431,0,0,0
519000,0.042471,0.000805,0,0,0
519100,0.04247,0.000794,0,0,0
519200,0.04247,0.001009,0,0,0
519300,0.04247,0.000807,0,0,0
519400,0.04247,0.000805,0,0,0
519500,0.04247,0.000794,0,0,0
519600,0.04247,0.000805,0,0,0
519700,0.04247,0.000882,0,1,0
519800,0.04247,0.000805,0,0,0
519900,0.04247,0.001092,0,0,0
520000,0.041287,0.000805,0,0,0
520100,0.041129,0.000805,0,0,0
520200,0.039325,0.000805,0,0,0
520300,0.039307,0.000805,0,0,0
520400,0.039295,0.000794,0,0,0
520500,0.030399,0.000805,0,0,0
520600,0.01651,0.000805,0,0,0
520700,0.016514,0.000805,0,0,0
520800,0.016514,0.000805,0,0,0
520900,0.016928,0.000805,0,0,0
521000,0.01651,0.000805,0,0,0
521100,0.01651,0.00079,0,0,0
521200,0.01651,0.000805,0,0,0
521300,0.01651,0.002716,0,0,0
521400,0.01651,0.003895,0,0,0
521500,0.01651,0.000805,0,0,0
521600,0.01651,0.00297,0,0,0
521700,0.01651,0.000805,0,0,0
521800,0.01651,0.000805,0,0,0
521900,0.01651,0.000805,0,0,0
522000,0.01651,0.000805,0,0,0
522100,0.01651,0.000805,0,0,0
522200,0.014722,0.000805,0,0,0
522300,0.010133,0.000805,0,0,0
522400,0.009723,0.000805,0,0,0
522500,0.009723,0.000805,0,0,0
522600,0.009723,0.000805,0,0,0
522700,0.007775,0.0008,0,0,0
522800,0.007556,0.001347,0,0,0
522900,0.010814,0.001177,0,0,0
523000,0.013785,0.002773,0,0,0
523100,0.011967,0.000844,0,0,0
523200,0.011959,0.000805,0,0,0
523300,0.013785,0.001401,0,1,0
523400,0.014742,0.000805,0,0,0
523500,0.014721,0.000805,0,0,0
523600,0.014808,0.000805,0,0,0
523700,0.014808,0.000805,0,0,0
523800,0.014808,0.000805,0,0,0
523900,0.014808,0.000805,0,0,0
524000,0.014808,0.001977,0,0,0
524100,0.013785,0.000805,0,0,0
524200,0.013785,0.000879,0,0,0
524300,0.013785,0.001937,0,0,0
524400,0.013785,0.000787,0,0,0
524500,0.014721,0.001509,0,0,0
524600,0.010408,0.00081,0,0,0
524700,0.01111,0.000805,0,0,0
524800,0.01135,0.000805,0,0,0
524900,0.015237,0.000794,0,0,0
525000,0.015237,0.000794,0,0,0
525100,0.015868,0.000805,0,0,0
525200,0.015868,0.000805,0,0,0
525300,0.015868,0.001342,0,0,0
525400,0.015868,0.001148,0,0,0
525500,0.015244,0.000932,0,0,0
525600,0.015244,0.000805,0,0,0
525700,0.01144,0.000805,0,0,0
525800,0.00966,0.000877,0,0,0
525900,0.009278,0.000805,0,0,0
526000,0.009361,0.000805,0,0,0
526100,0.009624,0.000805,0,0,0
526200,0.009447,0.000805,0,0,0
526300,0.009278,0.000805,0,0,0
526400,0.008602,0.000805,0,0,0
526500,0.009623,0.000805,0,0,0
526600,0.009624,0.000884,0,0,0
526700,0.009278,0.000821,0,0,0
526800,0.009278,0.000882,0,1,0
526900,0.008581,0.000919,0,0,0
527000,0.008306,0.001108,0,0,0
527100,0.00795,0.000889,0,0,0
527200,0.008037,0.000805,0,0,0
527300,0.008581,0.000805,0,0,0
527400,0.009277,0.002676,0,0,0
527500,0.009278,0.000794,0,0,0
527600,0.009723,0.000805,0,0,0
527700,0.009723,0.001434,0,0,0
527800,0.009751,0.000819,0,0,0
527900,0.00795,0.000805,0,0,0
528000,0.007317,0.000805,0,0,0
528100,0.008037,0.000805,0,0,0
528200,0.008808,0.000805,0,0,0
528300,0.008808,0.000805,0,0,0
528400,0.008581,0.000805,0,0,0
528500,0.008306,0.000805,0,0,0
528600,0.008037,0.002531,0,0,0
528700,0.008306,0.000848,0,0,0
528800,0.008597,0.000794,0,0,0
528900,0.009234,0.000882,0,1,0
529000,0.009278,0.000805,0,0,0
529100,0.009954,0.000794,0,0,0
529200,0.014202,0.105058,1,0,0
529300,0.014798,0.004943,0,0,0
529400,0.014798,0.001401,0,0,0
529500,0.014896,0.00522,0,0,0
529600,0.014988,0.000805,0,0,0
529700,0.014977,0.000792,0,0,0
529800,0.014907,0.000805,0,0,0
529900,0.014354,0.000805,0,0,0
530000,0.014795,0.004002,0,0,0
530100,0.014358,0.000805,0,0,0
530200,0.014358,0.000805,0,0,0
530300,0.014354,0.000805,0,0,0
530400,0.014354,0.000805,0,0,0
530500,0.014358,0.000805,0,0,0
530600,0.014358,0.003211,0,0,0
530700,0.014354,0.000805,0,0,0
530800,0.014358,0.000805,0,0,0
530900,0.014358,0.00385,0,0,0
531000,0.014354,0.00216,0,0,0
531100,0.014354,0.000915,0,0,0
531200,0.014358,0.000805,0,0,0
531300,0.014358,0.000814,0,0,0
531400,0.014798,0.000805,0,0,0
531500,0.014354,0.003763,0,0,0
531600,0.014797,0.001109,0,0,0
531700,0.014798,0.000805,0,0,0
531800,0.014957,0.000792,0,0,0
531900,0.014988,0.000805,0,0,0
532000,0.014988,0.001352,0,0,0
532100,0.014988,0.000896,0,0,0
532200,0.014989,0.000805,0,0,0
532300,0.016446,0.000792,0,0,0
532400,0.01651,0.000805,0,0,0
532500,0.01652,0.000896,0,0,0
532600,0.01651,0.003211,0,0,0
532700,0.018418,0.002358,0,0,0
532800,0.017659,0.003513,0,0,0
532900,0.017845,0.000805,0,0,0
533000,0.017845,0.000805,0,0,0
533100,0.017496,0.000805,0,0,0
533200,0.017496,0.000936,0,0,0
533300,0.017845,0.001011,0,0,0
533400,0.017845,0.000794,0,0,0
533500,0.017845,0.000805,0,0,0
533600,0.018428,0.000805,0,0,0
533700,0.018428,0.000915,0,0,0
533800,0.022625,0.000882,0,1,0
533900,0.022625,0.0008,0,0,0
534000,0.022625,0.000805,0,0,0
534100,0.018428,0.000794,0,0,0
534200,0.015023,0.000805,0,0,0
534300,0.014354,0.000805,0,0,0
534400,0.014354,0.001203,0,0,0
534500,0.013679,0.000805,0,0,0
534600,0.013622,0.000805,0,0,0
534700,0.01179,0.000805,0,0,0
534800,0.011659,0.000846,0,0,0
534900,0.013765,0.006284,0,0,0
535000,0.011667,0.001034,0,0,0
535100,0.011948,0.000785,0,0,0
535200,0.011949,0.000805,0,0,0
535300,0.011949,0.003196,0,0,0
535400,0.012772,0.000882,0,1,0
535500,0.011651,0.000805,0,0,0
535600,0.012805,0.000877,0,0,0
535700,0.014354,0.000805,0,0,0
535800,0.014354,0.000794,0,0,0
535900,0.014354,0.000805,0,0,0
536000,0.014354,0.000805,0,0,0
536100,0.014354,0.000805,0,0,0
536200,0.014354,0.000805,0,0,0
536300,0.014354,0.001314,0,0,0
536400,0.014354,0.000805,0,0,0
536500,0.014354,0.000805,0,0,0
536600,0.014354,0.000805,0,0,0
536700,0.014354,0.000815,0,0,0
536800,0.014354,0.000794,0,0,0
536900,0.014354,0.001033,0,0,0
537000,0.01363,0.001766,0,0,0
537100,0.012773,0.000889,0,0,0
537200,0.013624,0.014988,1,0,0
537300,0.010984,0.000805,0,0,0
537400,0.011051,0.000805,0,0,0
537500,0.010954,0.000792,0,0,0
537600,0.010914,0.000805,0,0,0
537700,0.009979,0.005138,0,0,0
537800,0.010275,0.001206,0,0,0
537900,0.010276,0.000805,0,0,0
538000,0.010279,0.002113,0,0,0
538100,0.010279,0.000873,0,0,0
538200,0.010279,0.000839,0,0,0
538300,0.009979,0.00522,0,0,0
538400,0.009979,0.000805,0,0,0
538500,0.010279,0.000805,0,0,0
538600,0.009982,0.000805,0,0,0
538700,0.009982,0.000805,0,0,0
538800,0.009979,0.000813,0,0,0
538900,0.009979,0.001009,0,0,0
539000,0.009979,0.000805,0,0,0
539100,0.009979,0.000805,0,0,0
539200,0.009982,0.000805,0,0,0
539300,0.009709,0.000805,0,0,0
539400,0.009711,0.000805,0,0,0
539500,0.009709,0.000805,0,0,0
539600,0.009709,0.000805,0,0,0
539700,0.009257,0.000805,0,0,0
539800,0.009233,0.000805,0,0,0
539900,0.008213,0.005135,0,0,0
540000,0.008305,0.000805,0,0,0
540100,0.007857,0.000805,0,0,0
540200,0.007856,0.000805,0,0,0
540300,0.007856,0.000805,0,0,0
540400,0.007502,0.000805,0,0,0
540500,0.007416,0.000805,0,0,0
540600,0.007381,0.000637,0,0,0
540700,0.006332,0.000936,0,0,0
540800,0.00612,0.00088,0,0,0
540900,0.006284,0.000882,0,1,0
541000,0.0062,0.002284,0,1,0
541100,0.006136,0.000803,0,1,0
541200,0.006284,0.001059,0,0,0
541300,0.006322,0.001789,0,0,0
541400,0.006332,0.001439,0,0,0
541500,0.006332,0.000916,0,0,0
541600,0.006284,0.000805,0,0,0
541700,0.006332,0.004201,0,0,0
541800,0.006284,0.000805,0,0,0
541900,0.0062,0.000805,0,0,0
542000,0.006121,0.000805,0,0,0
542100,0.006284,0.000805,0,0,0
542200,0.006108,0.001039,0,0,0
542300,0.006108,0.000805,0,0,0
542400,0.006108,0.000792,0,0,0
542500,0.006108,0.000817,0,0,0
542600,0.006108,0.000794,0,0,0
542700,0.006108,0.000844,0,0,0
542800,0.006108,0.000958,0,0,0
542900,0.006108,0.000794,0,0,0
543000,0.006108,0.000805,0,0,0
543100,0.006108,0.000794,0,0,0
543200,0.00612,0.000794,0,0,0
543300,0.006136,0.002284,0,1,0
543400,0.006332,0.000805,0,0,0
543500,0.006284,0.000915,0,0,0
543600,0.006284,0.001113,0,0,0
543700,0.006284,0.000875,0,0,0
543800,0.006284,0.002284,0,1,0
543900,0.0062,0.000814,0,0,0
544000,0.0062,0.003231,0,0,0
544100,0.006135,0.000805,0,0,0
544200,0.00612,0.005247,0,0,0
544300,0.00612,0.000805,0,0,0
544400,0.00612,0.000805,0,0,0
544500,0.00612,0.000805,0,0,0
544600,0.00612,0.000805,0,0,0
544700,0.00612,0.001461,0,0,0
544800,0.00612,0.000813,0,0,0
544900,0.006125,0.000805,0,0,0
545000,0.00612,0.000834,0,0,0
545100,0.006135,0.002503,0,0,0
545200,0.006135,0.000867,0,0,0
545300,0.00621,0.0008,0,0,0
545400,0.006332,0.00088,0,0,0
545500,0.006334,0.001081,0,1,0
545600,0.00651,0.000813,0,0,0
545700,0.00668,0.000805,0,0,0
545800,0.007515,0.003611,0,0,0
545900,0.01116,0.000899,0,0,0
546000,0.012809,0.00612,0,0,0
546100,0.012809,0.000805,0,0,0
546200,0.010434,0.001434,0,0,0
546300,0.010434,0.000797,0,0,0
546400,0.010434,0.001092,0,0,0
546500,0.014316,0.000882,0,1,0
546600,0.014337,0.005291,0,0,0
546700,0.012809,0.000805,0,0,0
546800,0.014342,0.004408,0,0,0
546900,0.014354,0.000791,0,0,0
547000,0.014354,0.000792,0,0,0
547100,0.014354,0.000805,0,0,0
547200,0.014354,0.000915,0,0,0
547300,0.014354,0.000786,0,0,0
547400,0.014354,0.000984,0,0,0
547500,0.014354,0.000805,0,0,0
547600,0.014354,0.000814,0,1,0
547700,0.014354,0.000805,0,0,0
547800,0.014354,0.000889,0,0,0
547900,0.014354,0.000805,0,0,0
548000,0.014354,0.000813,0,0,0
548100,0.014354,0.002284,0,1,0
